name|description|type|sourcefile|rotate|width|height|refresh|bios|parent|status|manufacter
005|005|parent|sega/segag80r.cpp|270|256|224|60.000000||||Sega
1941|1941 - Counter Attack (World)|parent|capcom/cps1.cpp|270|384|224|59.637405||||Capcom\CPS1
1941j|1941 - Counter Attack (Japan)|clone|capcom/cps1.cpp|270|384|224|59.637405||1941||Capcom\CPS1
1942|1942 (set 1)|parent|capcom/1942.cpp|270|256|224|59.637405||||Capcom
1942a|1942 (set 2)|clone|capcom/1942.cpp|270|256|224|59.637405||1942||Capcom
1942b|1942 (set 3)|clone|capcom/1942.cpp|270|256|224|59.637405||1942||Capcom
1943|1943 - The Battle of Midway (US)|parent|capcom/1943.cpp|270|256|224|59.637405||||Capcom
1943j|1943 - The Battle of Midway (Japan)|clone|capcom/1943.cpp|270|256|224|59.637405||1943||Capcom
1943kai|1943 Kai|parent|capcom/1943.cpp|270|256|224|59.637405||||Capcom
2020bb|2020 Super Baseball (set 1)|parent|neogeo/neogeo.cpp|0|320|224|59.185606|neogeo|||neogeo/Pallas/SNK
2020bbh|2020 Super Baseball (set 2)|clone|neogeo/neogeo.cpp|0|320|224|59.185606|neogeo|2020bb||neogeo/Pallas/SNK
280zzzap|Datsun 280 Zzzap|parent|midw8080/mw8080bw.cpp|0|260|224|59.541985||||Midway
3countb|3 Count Bout / Fire Suplex|parent|neogeo/neogeo.cpp|0|320|224|59.185606|neogeo|||neogeo/SNK
3stooges|Three Stooges|parent|gottlieb/gottlieb.cpp|0|256|240|61.419025||||Mylstar
3wonders|Three Wonders (US)|parent|capcom/cps1.cpp|0|384|224|59.637405||||Capcom\CPS1
4dwarrio|4-D Warriors|parent|sega/system1.cpp|0|512|224|60.096154||||Coreland/Sega
600|600|clone|galaxian/galaxian.cpp|90|768|224|60.606061||turtles||Konami
64streej|64th. Street - A Detective Story (Japan)|clone|jaleco/megasys1.cpp|0|256|224|56.191350||64street||Jaleco
64street|64th. Street - A Detective Story (World)|parent|jaleco/megasys1.cpp|0|256|224|56.191350||||Jaleco
720|720 Degrees (set 1)|parent|atari/atarisy2.cpp|0|512|384|60.096154||||Atari
720b|720 Degrees (set 2)|clone|atari/atarisy2.cpp|0|512|384|60.096154||720||Atari
800fath|800 Fathoms|clone|galaxian/scramble.cpp|90|256|224|60.606061||mariner||Amenip/US Billiards
88games|'88 Games|parent|konami/88games.cpp|0|320|224|60.000000||||Konami
99lstwar|'99 The Last War|clone|orca/kyugo.cpp|90|288|224|60.000000||sonofphx||Proma
99lstwra|'99 The Last War (alternate)|clone|orca/kyugo.cpp|90|288|224|60.000000||sonofphx||Proma
aafb|All American Football (rev E)|parent|cinematronics/leland.cpp|270|320|240|60.000000||||Leland
aafbb|All American Football (rev B)|clone|cinematronics/leland.cpp|270|320|240|60.000000||aafb||Leland
aafbd2p|All American Football (rev D, 2 Players)|clone|cinematronics/leland.cpp|270|320|240|60.000000||aafb||Leland
abaseb|Atari Baseball (set 1)|parent|atari/atarifb.cpp|0|304|240|60.114504||||Atari
abaseb2|Atari Baseball (set 2)|clone|atari/atarifb.cpp|0|304|240|60.114504||abaseb||Atari
actfanc1|Act-Fancer Cybernetick Hyper Weapon (World revision 1)|clone|dataeast/actfancr.cpp|0|256|240|60.000000||actfancr||Data East
actfancj|Act-Fancer Cybernetick Hyper Weapon (Japan revision 1)|clone|dataeast/actfancr.cpp|0|256|240|60.000000||actfancr||Data East
actfancr|Act-Fancer Cybernetick Hyper Weapon (World revision 2)|parent|dataeast/actfancr.cpp|0|256|240|60.000000||||Data East
aeroboto|Aeroboto|clone|jaleco/aeroboto.cpp|0|248|224|60.000000||formatz||Jaleco/Williams
aerofgt|Aero Fighters|parent|vsystem/aerofgt.cpp|270|320|224|61.310000||||Video System
aerofgtb|Aero Fighters (Turbo Force hardware set 1)|clone|vsystem/aerofgt.cpp|270|320|224|60.000000||aerofgt||Video System
aerofgtc|Aero Fighters (Turbo Force hardware set 2)|clone|vsystem/aerofgt.cpp|270|320|224|60.000000||aerofgt||Video System
airbustr|Air Buster (Japan)|parent|kaneko/airbustr.cpp|0|256|224|57.400000||||Kaneko/Namco
airduel|Air Duel (Japan)|parent|irem/m72.cpp|270|384|256|55.017606||||Irem\M72
airwolf|Air Wolf|parent|orca/kyugo.cpp|0|288|224|60.000000||||Kyugo
ajax|Ajax|parent|konami/ajax.cpp|90|304|224|59.185606||||Konami
ajaxj|Ajax (Japan)|clone|konami/ajax.cpp|90|304|224|59.185606||ajax||Konami
alcon|Alcon|clone|toaplan/slapfght.cpp|270|296|240|57.273769||slapfigh||
alexkida|Alex Kidd (set 2)|clone|sega/segas16a.cpp|0|320|224|60.000000||alexkidd||Sega\System16
alexkidd|Alex Kidd (set 1)|parent|sega/segas16a.cpp|0|320|224|60.000000||||Sega\System16
alibaba|Ali Baba and 40 Thieves|parent|pacman/pacman.cpp|90|288|224|60.606061||||Sega
alieninv|Alien Invasion Part II|clone|midw8080/8080bw.cpp|270|260|224|59.541985||invaders||
aliens|Aliens (World set 1)|parent|konami/aliens.cpp|0|288|224|59.185606||||Konami
aliens2|Aliens (World set 2)|clone|konami/aliens.cpp|0|288|224|59.185606||aliens||Konami
aliensj|Aliens (Japan)|clone|konami/aliens.cpp|0|288|224|59.185606||aliens||Konami
aliensu|Aliens (US)|clone|konami/aliens.cpp|0|288|224|59.185606||aliens||Konami
aliensya|Alien Syndrome (set 2)|clone|sega/segas16b.cpp|0|320|224|60.054389||aliensyn||Sega\System16
aliensyb|Alien Syndrome (set 3)|clone|sega/segas16b.cpp|0|320|224|60.054389||aliensyn||Sega\System16
aliensyj|Alien Syndrome (Japan)|clone|sega/segas16b.cpp|0|320|224|60.054389||aliensyn||Sega\System16
aliensyn|Alien Syndrome (set 1)|parent|sega/segas16b.cpp|0|320|224|60.054389||||Sega\System16
alleymas|Alley Master|parent|cinematronics/leland.cpp|270|320|240|60.000000||||Cinematronics
alpham2|Alpha Mission II / ASO II - Last Guardian|parent|neogeo/neogeo.cpp|0|320|224|59.185606|neogeo|||neogeo/SNK
alpine|Alpine Ski (set 1)|parent|taito/taitosj.cpp|270|256|224|59.185606||||Taito
alpinea|Alpine Ski (set 2)|clone|taito/taitosj.cpp|270|256|224|59.185606||alpine||Taito
altbeas2|Altered Beast (Version 2)|clone|sega/segas16b.cpp|0|320|224|60.054389||altbeast||Sega\System16
altbeast|Altered Beast (Version 1)|parent|sega/segas16b.cpp|0|320|224|60.054389||||Sega\System16
ambush|Ambush|parent|tecfri/ambush.cpp|0|256|224|60.606061||||Nippon Amuse
amidar|Amidar|parent|galaxian/galaxian.cpp|90|768|224|60.606061||||Konami
amidaro|Amidar (Olympia)|clone|galaxian/galaxian.cpp|90|768|224|60.606061||amidar||Konami/Olympia
amidars|Amidar (Scramble hardware)|clone|galaxian/galaxian.cpp|90|768|224|60.606061||amidar||Konami
amidaru|Amidar (Stern)|clone|galaxian/galaxian.cpp|90|768|224|60.606061||amidar||Konami/Stern
amigo|Amigo|clone|galaxian/galaxian.cpp|90|768|224|60.606061||amidar||
androdun|Andro Dunos|parent|neogeo/neogeo.cpp|0|320|224|59.185606|neogeo|||neogeo/Visco
anteater|Anteater|parent|galaxian/galaxian.cpp|90|768|224|60.606061||||Stern/Tago
aodk|Aggressors of Dark Kombat / Tsuukai GANGAN Koushinkyoku|parent|neogeo/neogeo.cpp|0|320|224|59.185606|neogeo|||ADK/neogeo/SNK
aof|Art of Fighting / Ryuuko no Ken|parent|neogeo/neogeo.cpp|0|320|224|59.185606|neogeo|||neogeo/SNK
aof2|Art of Fighting 2 / Ryuuko no Ken 2|parent|neogeo/neogeo.cpp|0|320|224|59.185606|neogeo|||neogeo/SNK
aof3|Art of Fighting 3 - The Path of the Warrior / Art of Fighting - Ryuuko no Ken Gaiden|parent|neogeo/neogeo.cpp|0|320|224|59.185606|neogeo|||neogeo/SNK
apb|APB - All Points Bulletin (set 1)|parent|atari/atarisy2.cpp|270|512|384|60.096154||||Atari
apb2|APB - All Points Bulletin (set 2)|clone|atari/atarisy2.cpp|270|512|384|60.096154||apb||Atari
appoooh|Appoooh|parent|sanritsu/appoooh.cpp|0|256|224|60.000000||||Sega
arabian|Arabian|parent|sunelectronics/arabian.cpp|270|256|234|60.000000||||Sun Electronics
arabiana|Arabian (Atari)|clone|sunelectronics/arabian.cpp|270|256|234|60.000000||arabian||Atari/Sun Electronics
arbalest|Arbalester|parent|seta/downtown.cpp|270|384|224|60.000000||||Seta
arcadecl|Arcade Classics (prototype)|parent|atari/arcadecl.cpp|0|336|240|59.922743||||Atari
archriv2|Arch Rivals (rev 2.0)|clone|midway/mcr68.cpp|0|512|480|30.000000||archrivl||Bally Midway
archrivl|Arch Rivals (rev 4.0)|parent|midway/mcr68.cpp|0|512|480|30.000000||||Bally Midway
area88|Area 88 (Japan)|clone|capcom/cps1.cpp|0|384|224|59.637405||unsquad||Capcom\CPS1
ark2jp|Arkanoid - Revenge of DOH (Japan)|clone|||||||arkanoi2||Taito
ark2us|Arkanoid - Revenge of DOH (US)|clone|||||||arkanoi2||Romstar/Taito
arkangc|Arkanoid (Game Corporation bootleg)|clone|taito/arkanoid.cpp|90|256|224|59.185606||arkanoid||
arkanoi2|Arkanoid - Revenge of DOH (World)|parent|||||||||Taito
arkanoid|Arkanoid (World)|parent|taito/arkanoid.cpp|90|256|224|59.185606||||Taito
arkarea|Ark Area|parent|upl/ninjakd2.cpp|0|256|192|59.610000||||UPL
arkatayt|Arkanoid (Tayto bootleg, Japanese)|clone|taito/arkanoid.cpp|90|256|224|59.185606||arkanoid||
arkatour|Tournament Arkanoid (US)|clone|taito/arkanoid.cpp|90|256|224|59.185606||arkanoid||Romstar/Taito
arkbl2|Arkanoid (Japanese bootleg Set 2)|clone|taito/arkanoid.cpp|90|256|224|59.185606||arkanoid||
arkbloc2|Block (Game Corporation bootleg)|clone|taito/arkanoid.cpp|90|256|224|59.185606||arkanoid||
arknoidj|Arkanoid (Japan)|clone|taito/arkanoid.cpp|90|256|224|59.185606||arkanoid||Taito
arknoidu|Arkanoid (US)|clone|taito/arkanoid.cpp|90|256|224|59.185606||arkanoid||Romstar/Taito
armedf|Armed Formation|parent|nichibutsu/armedf.cpp|270|320|240|59.082013||||Nichibutsu
armora|Armor Attack|parent|cinematronics/cinemat.cpp|180|||38.000107||||Cinematronics
armorca2|Armored Car (set 2)|clone|galaxian/galaxian.cpp|90|768|224|60.606061||armorcar||Stern
armorcar|Armored Car (set 1)|parent|galaxian/galaxian.cpp|90|768|224|60.606061||||Stern
armwrest|Arm Wrestling|parent|nintendo/punchout.cpp|0|256|224|60.000000||||Nintendo
ashura|Ashura Blaster (Japan)|parent|taito/taito_b.cpp|270|320|224|60.000000||||Taito
ashurau|Ashura Blaster (US)|clone|taito/taito_b.cpp|270|320|224|60.000000||ashura||Taito
aso|ASO - Armored Scrum Object|parent|snk/snk.cpp|270|288|216|60.000000||||SNK
assault|Assault|parent|namco/namcos2.cpp|90|288|224|60.606061||||Namco\System2
assaultj|Assault (Japan)|clone|namco/namcos2.cpp|90|288|224|60.606061||assault||Namco\System2
assaultp|Assault Plus (Japan)|clone|namco/namcos2.cpp|90|288|224|60.606061||assault||Namco\System2
astdelu1|Asteroids Deluxe (rev 1)|clone|atari/asteroid.cpp|0|||61.523438||astdelux||Atari
astdelux|Asteroids Deluxe (rev 2)|parent|atari/asteroid.cpp|0|||61.523438||||Atari
asteroi1|Asteroids (rev 1)|clone|atari/asteroid.cpp|0|||61.523438||asteroid||Atari
asteroib|Asteroids (bootleg on Lunar Lander hardware)|clone|atari/asteroid.cpp|0|||61.523438||asteroid||
asteroid|Asteroids (rev 2)|parent|atari/asteroid.cpp|0|||61.523438||||Atari
astinvad|Astro Invader|parent|stern/astinvad.cpp|270|256|224|60.000000||||Stern
astorm|Alien Storm|parent|sega/segas18.cpp|0|320|224|57.230000||||Sega\System18
astorm2p|Alien Storm (2 Player)|clone|sega/segas18.cpp|0|320|224|57.230000||astorm||Sega\System18
astormbl|Alien Storm (bootleg)|clone|sega/segas18_astormbl.cpp|0|320|224|60.054389||astorm||
astrob|Astro Blaster (version 3)|parent|sega/segag80r.cpp|270|256|224|60.000000||||Sega
astrob1|Astro Blaster (version 1)|clone|sega/segag80r.cpp|270|256|224|60.000000||astrob||Sega
astrob2|Astro Blaster (version 2)|clone|sega/segag80r.cpp|270|256|224|60.000000||astrob||Sega
astrof|Astro Fighter (set 1)|parent|dataeast/astrof.cpp|90|256|256|56.308461||||Data East
astrof2|Astro Fighter (set 2)|clone|dataeast/astrof.cpp|90|256|256|56.308461||astrof||Data East
astrof3|Astro Fighter (set 3)|clone|dataeast/astrof.cpp|90|256|256|56.308461||astrof||Data East
astyanax|The Astyanax|parent|jaleco/megasys1.cpp|0|256|224|56.191350||||Jaleco
atarifb|Atari Football (revision 2)|parent|atari/atarifb.cpp|0|304|240|60.114504||||Atari
atarifb1|Atari Football (revision 1)|clone|atari/atarifb.cpp|0|304|240|60.114504||atarifb||Atari
atarifb4|Atari Football (4 players)|clone|atari/atarifb.cpp|0|304|240|60.114504||atarifb||Atari
ataxx|Ataxx (set 1)|parent|cinematronics/leland.cpp|0|320|240|60.000000||||Leland
ataxxa|Ataxx (set 2)|clone|cinematronics/leland.cpp|0|320|240|60.000000||ataxx||Leland
ataxxj|Ataxx (Japan)|clone|cinematronics/leland.cpp|0|320|240|60.000000||ataxx||Leland
atetckt2|Tetris (Cocktail set 2)|clone|atari/atetris.cpp|0|336|240|59.922743||atetris||Atari
atetcktl|Tetris (Cocktail set 1)|clone|atari/atetris.cpp|0|336|240|59.922743||atetris||Atari
atetris|Tetris (set 1)|parent|atari/atetris.cpp|0|336|240|59.922743||||Atari
atetrisa|Tetris (set 2)|clone|atari/atetris.cpp|0|336|240|59.922743||atetris||Atari
atetrisb|Tetris (bootleg)|clone|atari/atetris.cpp|0|336|240|59.922743||atetris||
athena|Athena|parent|snk/snk.cpp|0|288|216|60.000000||||SNK
atlantis|Battle of Atlantis (set 1)|parent|galaxian/galaxian.cpp|90|768|224|60.606061||||Comsoft
atlants2|Battle of Atlantis (set 2)|clone|galaxian/galaxian.cpp|90|768|224|60.606061||atlantis||Comsoft
atomicp|Atomic Point|parent|sega/segas16b.cpp|0|320|224|60.054389||||Philko/Sega\System16
aurail|Aurail (set 1)|parent|sega/segas16b.cpp|0|320|224|60.054389||||Sega\System16/Westone
auraila|Aurail (set 2)|clone|sega/segas16b.cpp|0|320|224|60.054389||aurail||Sega\System16/Westone
avalnche|Avalanche|parent|atari/avalnche.cpp|0|256|240|60.114504||||Atari
avenger2|Avengers (set 2)|clone|capcom/lwings.cpp|90|256|240|60.000000||avengers||Capcom
avengers|Avengers (set 1)|parent|capcom/lwings.cpp|90|256|240|60.000000||||Capcom
avspirit|Avenging Spirit|parent|jaleco/megasys1.cpp|0|256|224|56.191350||||Jaleco
aztarac|Aztarac|parent|alliedleisure/aztarac.cpp|0|||40.000000||||Centuri
azurian|Azurian Attack|parent|galaxian/galaxian.cpp|90|768|224|60.606061||||Rait Electronics
baddudes|Bad Dudes vs. Dragonninja (US)|parent|dataeast/dec0.cpp|0|256|240|57.444853||||Data East
badlands|Bad Lands|parent|atari/badlands.cpp|0|336|240|59.922743||||Atari
bagman|Bagman|parent|valadon/bagman.cpp|270|256|224|60.606061||||Valadon Automation
bagmans|Bagman (Stern set 1)|clone|valadon/bagman.cpp|270|256|224|60.606061||bagman||Stern/Valadon Automation
bagmans2|Bagman (Stern set 2)|clone|valadon/bagman.cpp|270|256|224|60.606061||bagman||Stern/Valadon Automation
bagnard|Le Bagnard|clone|valadon/bagman.cpp|270|256|224|60.606061||bagman||Valadon Automation
bakatono|Bakatonosama Mahjong Manyuki|parent|neogeo/neogeo.cpp|0|320|224|59.185606|neogeo|||Monolith/neogeo
ballbomb|Balloon Bomber|parent|midw8080/8080bw.cpp|270|260|224|59.541985||||Taito
baluba|Baluba-louk no Densetsu|parent|tecmo/senjyo.cpp|90|256|224|60.000000||||Able
bandido|Bandido|clone|nintendo/n8080.cpp|270|256|224|61.523438||sheriff||Exidy
bankp|Bank Panic|parent|sanritsu/bankp.cpp|0|224|224|61.034091||||Sega
baraduke|Baraduke|parent|namco/baraduke.cpp|0|288|224|60.606061||||Namco
barrier|Barrier|parent|cinematronics/cinemat.cpp|270|||38.000107||||Vectorbeam
basebal2|Baseball The Season II|parent|cinematronics/leland.cpp|0|320|240|60.000000||||Cinematronics
batman|Batman|parent|atari/batman.cpp|0|336|240|59.922743||||Atari
batsugun|Batsugun|parent|toaplan/toaplan2.cpp|270|320|240|59.637405||||Toaplan
battlan2|Battle Lane Vol. 5 (set 2)|clone|technos/battlane.cpp|90|240|256|60.000000||battlane||Taito/Technos
battlan3|Battle Lane Vol. 5 (set 3)|clone|technos/battlane.cpp|90|240|256|60.000000||battlane||Taito/Technos
battlane|Battle Lane Vol. 5 (set 1)|parent|technos/battlane.cpp|90|240|256|60.000000||||Taito/Technos
battlera|Battle Rangers (World)|parent|dataeast/battlera.cpp|0|1088|242|59.826103||||Data East
battlntj|Battlantis (Japan)|clone|konami/battlnts.cpp|90|256|224|60.000000||battlnts||Konami
battlnts|Battlantis|parent|konami/battlnts.cpp|90|256|224|60.000000||||Konami
battroad|The Battle-Road|parent|irem/m62.cpp|90|256|256|56.338028||||Irem
bayrouta|Bay Route (set 2)|clone|sega/segas16b.cpp|0|320|224|60.054389||bayroute||Sega\System16/Sunsoft
bayroute|Bay Route (set 1)|parent|sega/segas16b.cpp|0|320|224|60.054389||||Sega\System16/Sunsoft
bayrtbl1|Bay Route (bootleg set 1)|clone|sega/segas16b.cpp|0|320|224|60.054389||bayroute||Sega\System16
bayrtbl2|Bay Route (bootleg set 2)|clone|sega/segas16b.cpp|0|320|224|60.054389||bayroute||Sega\System16
bbros|Buster Bros (US)|clone|capcom/mitchell.cpp|0|384|240|57.420000||pang||Capcom
bchopper|Battle Chopper|parent|irem/m72.cpp|0|384|256|55.017606||||Irem\M72
beastf|Beastie Feastie|clone|misc/epos.cpp|270|272|236|60.000000||theglob||Epos
berabohm|Beraboh Man (Japan)|parent|namco/namcos1.cpp|180|288|224|60.606061||||Namco\System1
berlwall|The Berlin Wall (set 1)|parent|kaneko/kaneko16.cpp|0|256|224|60.000000||||Kaneko
berlwalt|The Berlin Wall (set 2)|clone|kaneko/kaneko16.cpp|0|256|224|60.000000||berlwall||Kaneko
bermudaa|Bermuda Triangle (US early version)|clone|snk/snk.cpp|270|400|224|60.000000||bermudat||SNK
bermudaj|Bermuda Triangle (Japan)|clone|snk/snk.cpp|270|400|224|60.000000||bermudat||SNK
bermudat|Bermuda Triangle (US)|parent|snk/snk.cpp|270|400|224|60.000000||||SNK
berzerk|Berzerk (set 1)|parent|stern/berzerk.cpp|0|256|224|59.637405||||Stern
berzerk1|Berzerk (set 2)|clone|stern/berzerk.cpp|0|256|224|59.637405||berzerk||Stern
bigprowr|The Big Pro Wrestling!|parent|technos/tagteam.cpp|270|256|240|57.000000||||Technos
bigstrik|Big Striker|parent|jaleco/megasys1.cpp|0|256|224|56.191350||||Jaleco
billiard|The Billiards|clone|galaxian/scobra.cpp|90|256|224|60.606061||hustler||
bioatack|Bio Attack|parent|taito/taitosj.cpp|270|256|224|59.185606||||Fox Video Games/Taito
bionicc|Bionic Commando (US set 1)|parent|capcom/bionicc.cpp|0|256|224|59.637405||||Capcom
bionicc2|Bionic Commando (US set 2)|clone|capcom/bionicc.cpp|0|256|224|59.637405||bionicc||Capcom
bjourney|Blue's Journey / Raguy|parent|neogeo/neogeo.cpp|0|320|224|59.185606|neogeo|||Alpha Denshi/neogeo
bjtwin|Bombjack Twin|parent|nmk/nmk16.cpp|270|384|224|56.180000||||NMK
bking2|Birdie King 2|parent|taito/bking.cpp|90|256|224|60.000000||||Taito
bktigerb|Black Tiger (bootleg)|clone|capcom/blktiger.cpp|0|256|224|59.637405||blktiger||
bladestl|Blades of Steel (version T)|parent|konami/bladestl.cpp|90|256|224|60.000000||||Konami
bladstle|Blades of Steel (version E)|clone|konami/bladestl.cpp|90|256|224|60.000000||bladestl||Konami
blandia|Blandia [Prototype]|parent|seta/seta.cpp|0|384|240|60.000000||||Allumer
blasted|Blasted|parent|midway/mcr68.cpp|0|512|480|30.000000||||Bally Midway
blaster|Blaster|parent|midway/williams.cpp|0|292|240|60.096154||||Williams
blasto|Blasto|parent|sega/blockade.cpp|0|256|224|60.114504||||Gremlin
blastoff|Blast Off (Japan)|parent|namco/namcos1.cpp|90|288|224|60.606061||||Namco\System1
blazer|Blazer (Japan)|parent|namco/namcos1.cpp|90|288|224|60.606061||||Namco\System1
blazstar|Blazing Star|parent|neogeo/neogeo.cpp|0|320|224|59.185606|neogeo|||neogeo/Yumekobo
blckgalb|Block Gal (bootleg)|clone|sega/system1.cpp|90|512|224|60.096154||blockgal||
blckout2|Block Out (set 2)|clone|technos/blockout.cpp|0|320|240|57.444853||blockout||California Dreams/Technos
bldwolf|Bloody Wolf (US)|clone|dataeast/battlera.cpp|0|1088|242|59.826103||battlera||Data East
blkdrgnb|Black Dragon (bootleg)|clone|capcom/blktiger.cpp|0|256|224|59.637405||blktiger||
blkdrgon|Black Dragon|clone|capcom/blktiger.cpp|0|256|224|59.637405||blktiger||Capcom
blkhole|Black Hole|parent|galaxian/galaxian.cpp|90|768|224|60.606061||||TDS
blktiger|Black Tiger|parent|capcom/blktiger.cpp|0|256|224|59.637405||||Capcom
block|Block Block (World)|parent|capcom/mitchell.cpp|270|384|240|57.420000||||Capcom
blockade|Blockade|parent|sega/blockade.cpp|0|256|224|60.114504||||Gremlin
blockbl|Block Block (bootleg)|clone|capcom/mitchell.cpp|270|384|240|57.420000||block||
blocken|Blocken (Japan)|parent|sunelectronics/shangha3.cpp|0|384|224|59.410646||||KID/Visco
blockgal|Block Gal|parent|sega/system1.cpp|90|512|224|60.096154||||Sega/Vic Tokai
blockhl|Block Hole|parent|konami/blockhl.cpp|0|288|224|59.185606||||Konami
blockj|Block Block (Japan)|clone|capcom/mitchell.cpp|270|384|240|57.420000||block||Capcom
blockout|Block Out (set 1)|parent|technos/blockout.cpp|0|320|240|57.444853||||California Dreams/Technos
bloodbro|Blood Bros.|parent|seibu/bloodbro.cpp|0|256|224|59.390000||||Tad
blsthead|Blasteroids (with heads)|clone|atari/blstroid.cpp|0|640|240|59.922748||blstroid||Atari
blstroi2|Blasteroids (version 2)|clone|atari/blstroid.cpp|0|640|240|59.922748||blstroid||Atari
blstroid|Blasteroids (version 4)|parent|atari/blstroid.cpp|0|640|240|59.922748||||Atari
blswhstl|Bells & Whistles|parent|konami/tmnt2.cpp|90|320|224|60.000000||||Konami
blueprnj|Blue Print (Jaleco)|clone|jaleco/blueprnt.cpp|270|256|224|60.000000||blueprnt||Jaleco/Zilec
blueprnt|Blue Print (Midway)|parent|jaleco/blueprnt.cpp|270|256|224|60.000000||||Bally Midway/Zilec
blueshrk|Blue Shark|parent|midw8080/mw8080bw.cpp|0|260|224|59.541985||||Midway
bmaster|Blade Master (World)|parent|irem/m92.cpp|0|320|240|60.000000||||Irem\M92
bnj|Bump 'n' Jump|clone|dataeast/btime.cpp|270|256|240|57.444853||brubber||Bally Midway/Data East
boblbobl|Bobble Bobble|clone|taito/bublbobl.cpp|0|256|224|59.185606||bublbobl||
bodyslam|Body Slam|parent|sega/segas16a.cpp|0|320|224|60.000000||||Sega\System16
bogeyman|Bogey Manor|parent|technos/bogeyman.cpp|180|256|240|57.444853||||Technos
bombbee|Bomb Bee|parent|namco/warpwarp.cpp|90|272|224|60.606061||||Namco
bombjac2|Bomb Jack (set 2)|clone|tecmo/bombjack.cpp|90|256|224|60.000000||bombjack||Tehkan
bombjack|Bomb Jack (set 1)|parent|tecmo/bombjack.cpp|90|256|224|60.000000||||Tehkan
bootcamp|Boot Camp|clone|konami/combatsc.cpp|0|256|224|59.185606||combasc||Konami
boothill|Boot Hill|parent|midw8080/mw8080bw.cpp|0|260|224|59.541985||||Midway
bosco|Bosconian (new version)|parent|namco/galaga.cpp|0|288|224|60.606061||||Namco
boscomd|Bosconian (Midway, new version)|clone|namco/galaga.cpp|0|288|224|60.606061||bosco||Midway/Namco
boscomdo|Bosconian (Midway, old version)|clone|namco/galaga.cpp|0|288|224|60.606061||bosco||Midway/Namco
boscoo|Bosconian (old version)|clone|namco/galaga.cpp|0|288|224|60.606061||bosco||Namco
boscoo2|Bosconian (older version)|clone|namco/galaga.cpp|0|288|224|60.606061||bosco||Namco
bottom9|Bottom of the Ninth (version T)|parent|konami/bottom9.cpp|0|288|224|60.000000||||Konami
bottom9n|Bottom of the Ninth (version N)|clone|konami/bottom9.cpp|0|288|224|60.000000||bottom9||Konami
bouldash|Boulder Dash / Boulder Dash Part 2 (World)|parent|dataeast/dec0.cpp|0|256|240|57.444853||||Data East/First Star
bowler|4 Player Bowling|parent|midw8080/mw8080bw.cpp|90|260|224|59.541985||||Midway
bowlrama|Bowl-O-Rama|parent|itech/capbowl.cpp|270|360|240|57.000000||||P & P Marketing
boxingb|Boxing Bugs|parent|cinematronics/cinemat.cpp|180|||38.000107||||Cinematronics
brain|Brain|parent|sega/system1.cpp|0|512|224|60.096154||||Coreland/Sega
breakers|Breakers|parent|neogeo/neogeo.cpp|0|320|224|59.185606|neogeo|||neogeo/Visco
breakrev|Breakers Revenge|clone|neogeo/neogeo.cpp|0|320|224|59.185606|neogeo|breakers||neogeo/Visco
breywood|Breywood (Japan revision 2)|clone|dataeast/dec8.cpp|0|256|240|57.444853||shackled||Data East
brix|Brix|clone|cinematronics/jack.cpp|90|256|224|59.185606||zzyzzyxx||Advanced Microcomputer Systems/Cinematronics
brkthru|Break Thru (US)|parent|dataeast/brkthru.cpp|0|240|240|57.444853||||Data East
brkthruj|Kyohkoh-Toppa (Japan)|clone|dataeast/brkthru.cpp|0|240|240|57.444853||brkthru||Data East
brubber|Burnin' Rubber|parent|dataeast/btime.cpp|270|256|240|57.444853||||Data East
brutforc|Brute Force|parent|cinematronics/leland.cpp|0|320|240|60.000000||||Leland
bsktball|Basketball|parent|atari/bsktball.cpp|0|256|224|60.114504||||Atari
bstars|Baseball Stars Professional|parent|neogeo/neogeo.cpp|0|320|224|59.185606|neogeo|||neogeo/SNK
bstars2|Baseball Stars 2|parent|neogeo/neogeo.cpp|0|320|224|59.185606|neogeo|||neogeo/SNK
btime|Burger Time (Data East set 1)|parent|dataeast/btime.cpp|270|240|240|57.444853||||Data East
btime2|Burger Time (Data East set 2)|clone|dataeast/btime.cpp|270|240|240|57.444853||btime||Data East
btimem|Burger Time (Midway)|clone|dataeast/btime.cpp|270|240|240|57.444853||btime||Bally Midway/Data East
btlfield|Battle Field (Japan)|clone|alpha/alpha68k.cpp|90|256|224|59.185606||timesold||SNK
bubbles|Bubbles|parent|midway/williams.cpp|0|292|240|60.096154||||Williams
bubblesr|Bubbles (Solid Red label)|clone|midway/williams.cpp|0|292|240|60.096154||bubbles||Williams
bubbobr1|Bubble Bobble (US)|clone|taito/bublbobl.cpp|0|256|224|59.185606||bublbobl||Romstar/Taito
bublbobl|Bubble Bobble|parent|taito/bublbobl.cpp|0|256|224|59.185606||||Taito
bublbobr|Bubble Bobble (US with mode select)|clone|taito/bublbobl.cpp|0|256|224|59.185606||bublbobl||Romstar/Taito
bullfgtj|The Tougyuu (Japan)|parent|||||||||Coreland/Sega
burnforc|Burning Force (Japan)|parent|namco/namcos2.cpp|0|288|224|60.606061||||Namco\System2
burningf|Burning Fight (set 1)|parent|neogeo/neogeo.cpp|0|320|224|59.185606|neogeo|||neogeo/SNK
burningh|Burning Fight (set 2)|clone|neogeo/neogeo.cpp|0|320|224|59.185606|neogeo|burningf||neogeo/SNK
