name|description|type|sourcefile|rotate|width|height|refresh|bios|parent|status|manufacter
spiders2|Spiders (set 2)|clone|sigma/spiders.cpp|270|256|224|56.360709||spiders|imperfect|Sigma
spiders3|Spiders (set 3)|clone|sigma/spiders.cpp|270|256|224|56.360709||spiders|imperfect|Sigma
spidman|Spider-Man: The Videogame (World)|parent|sega/segas32.cpp|0|416|224|60.000000|||imperfect|Sega\System32
spidmanj|Spider-Man: The Videogame (Japan)|clone|sega/segas32.cpp|0|416|224|60.000000||spidman|imperfect|Sega\System32
spidmanu|Spider-Man: The Videogame (US, Rev A)|clone|sega/segas32.cpp|0|416|224|60.000000||spidman|imperfect|Sega\System32
spielbud|Spiel Bude (German)|parent|wing/slotcarn.cpp|0|512|256|76.293945|||preliminary|ADP
spiero|Super Pierrot (Japan)|clone|universal/docastle.cpp|0|240|192|59.659091||dorunrun|good|Universal
spikeofe|Spikeout Final Edition (Export)|parent|sega/model3.cpp|0|496|384|57.524160|||preliminary|Sega
spikeout|Spikeout (Export, Revision C)|parent|sega/model3.cpp|0|496|384|57.524160|||preliminary|Sega
spiker|Spiker (6/9/86)|parent|midway/balsente.cpp|0|256|240|59.185606|||good|Bally/Sente
spikera|Spiker (5/5/86)|clone|midway/balsente.cpp|0|256|240|59.185606||spiker|good|Bally/Sente
spikerb|Spiker (earliest?)|clone|midway/balsente.cpp|0|256|240|59.185606||spiker|good|Bally/Sente
spikes91|1991 Spikes (Italian bootleg, set 1)|clone|vsystem/pspikes.cpp|0|320|224|60.000000||pspikes|imperfect|
spikes91b|1991 Spikes (Italian bootleg, set 2)|clone|vsystem/pspikes.cpp|0|320|224|60.000000||pspikes|imperfect|
spinkick|Hec's Spinkick|clone|msx/sfkick.cpp|90|543|465|59.922749||sfkick|good|Haesung/Seo Jin
spinlbrk|Spinal Breakers (World)|parent|vsystem/pspikes.cpp|0|352|240|60.000000|||good|V-System
spinlbrkj|Spinal Breakers (Japan)|clone|vsystem/pspikes.cpp|0|352|240|60.000000||spinlbrk|good|V-System
spinlbrku|Spinal Breakers (US)|clone|vsystem/pspikes.cpp|0|352|240|60.000000||spinlbrk|good|V-System
spinlbrkup|Spinal Breakers (US, prototype)|clone|vsystem/pspikes.cpp|0|352|240|60.000000||spinlbrk|good|V-System
spinmast|Spin Master / Miracle Adventure|parent|neogeo/neogeo.cpp|0|320|224|59.185606|neogeo||good|Data East/neogeo
spinner|Spinner|clone|sigma/spiders.cpp|270|256|224|56.360709||spiders|imperfect|
spirit|Spirit|parent|pinball/gts80a.cpp|||||||preliminary|Gottlieb
spirit76|Spirit of 76|parent|pinball/spirit76.cpp|||||||preliminary|Mirco
spirulo|Super Pirulo|parent|misc/opercoin.cpp|||||||preliminary|Oper Coin
spitboss|Super Pit Boss (9221-02A)|parent|merit/meritm.cpp|0|543|465|59.922749|||imperfect|Merit
spk100|Super Poker (v100)|clone|igs/spoker.cpp|0|512|240|60.000000||spk306us|good|IGS
spk102ua|Super Poker (v102UA)|clone|igs/spoker.cpp|0|512|240|60.000000||spk306us|preliminary|IGS
spk114it|Super Poker (v114IT)|clone|igs/spoker.cpp|0|512|240|60.000000||spk306us|good|IGS
spk115it|Super Poker (v115IT)|clone|igs/spoker.cpp|0|512|240|60.000000||spk306us|good|IGS
spk116it|Super Poker (v116IT)|clone|igs/spoker.cpp|0|512|240|60.000000||spk306us|good|IGS
spk116itmx|Super Poker (v116IT-MX)|clone|igs/spoker.cpp|0|512|240|60.000000||spk306us|good|IGS
spk200ua|Super Poker (v200UA)|clone|igs/spoker.cpp|0|512|240|60.000000||spk306us|preliminary|IGS
spk201ua|Super Poker (v201UA)|clone|igs/spoker.cpp|0|512|240|60.000000||spk306us|preliminary|IGS
spk203us|Super Poker (v203US)|clone|igs/spoker.cpp|0|512|240|60.000000||spk306us|preliminary|IGS
spk205us|Super Poker (v205US)|clone|igs/spoker.cpp|0|512|240|60.000000||spk306us|preliminary|IGS
spk306us|Super Poker (v306US)|parent|igs/spoker.cpp|0|512|240|60.000000|||preliminary|IGS
spkrbtl|Spikers Battle (GDS-0005)|parent|sega/naomi.cpp|0|640|480|61.702586|naomigd||preliminary|Sega
spkrform|Super Poker (V100xD03) / Formosa|clone|igs/igs017.cpp|0|512|240|60.000000||spk306us|preliminary|IGS
splash|Splash! (Ver. 1.2 World)|parent|gaelco/splash.cpp|0|368|240|58.000000|||good|Gaelco/OMK Software
splash10|Splash! (Ver. 1.0 World)|clone|gaelco/splash.cpp|0|368|240|58.000000||splash|good|Gaelco/OMK Software
splashms|Splash (Modular System)|clone|gaelco/splash_ms.cpp|0|368|240|60.000000||splash|imperfect|Gaelco
splat|Splat!|parent|midway/williams.cpp|0|292|240|60.096154|||good|Midway
splatter|Splatter House (World, new version (SH3))|parent|namco/namcos1.cpp|180|288|224|60.606061|||good|Namco\System1
splatter2|Splatter House (World, old version (SH2))|clone|namco/namcos1.cpp|180|288|224|60.606061||splatter|good|Namco\System1
splatterj|Splatter House (Japan, SH1)|clone|namco/namcos1.cpp|180|288|224|60.606061||splatter|good|Namco\System1
splmastr|Spell Master (Russia) (Atronic)|parent|misc/atronic.cpp|0|512|224|121.595331|||preliminary|Atronic
splndrbt|Splendor Blast (set 1)|parent|alpha/splendor.cpp|0|256|192|60.000000|||imperfect|Alpha Denshi
splndrbt2|Splendor Blast II|parent|alpha/splendor.cpp|0|256|192|60.000000|||imperfect|Alpha Denshi
splndrbta|Splendor Blast (set 2)|clone|alpha/splendor.cpp|0|256|192|60.000000||splndrbt|imperfect|Alpha Denshi
splndrbtb|Splendor Blast (set 3)|clone|alpha/splendor.cpp|0|256|192|60.000000||splndrbt|imperfect|Alpha Denshi
spltsecp|Split Second (Pinball)|parent|pinball/st_mp200.cpp|||||||preliminary|Stern
spnchout|Super Punch-Out!! (Rev B)|parent|nintendo/punchout.cpp|0|256|224|60.000000|||good|Nintendo
spnchouta|Super Punch-Out!! (Rev A)|clone|nintendo/punchout.cpp|0|256|224|60.000000||spnchout|good|Nintendo
spnchoutj|Super Punch-Out!! (Japan)|clone|nintendo/punchout.cpp|0|256|224|60.000000||spnchout|good|Nintendo
spongbob|SpongeBob SquarePants Ticket Boom|parent|sega/segaatom.cpp|0|640|480|60.000000|||preliminary|Sega
spooky|Spooky Night 2nd Edition (Version 2.0.4)|parent|misc/sfbonus.cpp|0|512|288|60.000000|||good|Amcoe
spookyi|Spooky (Italian speech)|clone|pinball/zac_2.cpp||||||spookyp|preliminary|Zaccaria
spookyo|Spooky Night (Version 1.0.1)|clone|misc/sfbonus.cpp|0|512|288|60.000000||spooky|good|Amcoe
spookyp|Spooky|parent|pinball/zac_2.cpp|||||||preliminary|Zaccaria
spool3|Super Pool III (English)|clone|dataeast/pcktgal.cpp|0|256|224|60.000000||pcktgal|good|Data East
spool3i|Super Pool III (I-Vics)|clone|dataeast/pcktgal.cpp|0|256|224|60.000000||pcktgal|good|Data East/I-Vics
spool99|Super Pool 99 (Version 0.36)|parent|misc/spool99.cpp|0|384|240|60.000000|||good|Electronic Projects
spool99a|Super Pool 99 (Version 0.33)|clone|misc/spool99.cpp|0|384|240|60.000000||spool99|good|Electronic Projects
spool99b|Super Pool 99 (Version 0.31)|clone|misc/spool99.cpp|0|384|240|60.000000||spool99|good|Electronic Projects
spool99c|Super Pool 99 (Version 0.26)|clone|misc/spool99.cpp|0|384|240|60.000000||spool99|good|Electronic Projects
sport2k|Sport 2000|parent|pinball/mephistp.cpp|||||||preliminary|Cirsa
sportmem|Sport Memory|parent|novadesitec/novadesitec_fr002.cpp|0|640|480|60.000000|||preliminary|Nova Desitec
spotty|Spotty (Ver. 2.0.2)|parent|misc/limenko.cpp|0|384|240|60.000000|||good|Prince
sprbreak|Spring Break|parent|pinball/gts80b.cpp|||||||preliminary|Gottlieb
sprbreaka|Spring Break (alternate set)|clone|pinball/gts80b.cpp||||||sprbreak|preliminary|Gottlieb
sprbreakf|Spring Break (French)|clone|pinball/gts80b.cpp||||||sprbreak|preliminary|Gottlieb
sprbreakg|Spring Break (German)|clone|pinball/gts80b.cpp||||||sprbreak|preliminary|Gottlieb
sprbreaks|Spring Break (single ball game)|clone|pinball/gts80b.cpp||||||sprbreak|preliminary|Gottlieb
sprcros2|Super Cross II (Japan, set 1)|parent|misc/sprcros2.cpp|0|240|224|55.638395|||good|GM Shoji
sprcros2a|Super Cross II (Japan, set 2)|clone|misc/sprcros2.cpp|0|240|224|55.638395||sprcros2|good|GM Shoji
sprglbpg|Super Glob (Pac-Man hardware) (German bootleg)|clone|pacman/pacman.cpp|90|288|224|60.606061||suprglob|good|Software Labor
sprglobp|Super Glob (Pac-Man hardware)|clone|pacman/pacman.cpp|90|288|224|60.606061||suprglob|good|Epos
springbd|Springboard (bootleg of Circus)|clone|exidy/circus.cpp|0|248|256|57.000000||circus|imperfect|Sub-Electro
springer|Springer|parent|orca/marineb.cpp|270|256|224|60.000000|||good|Orca
sprint1|Sprint 1|parent|atari/sprint2.cpp|0|512|224|60.114504|||good|Atari/Kee Games
sprint2|Sprint 2 (set 1)|clone|atari/sprint2.cpp|0|512|224|60.114504||sprint1|good|Atari/Kee Games
sprint2a|Sprint 2 (set 2)|clone|atari/sprint2.cpp|0|512|224|60.114504||sprint1|good|Atari/Kee Games
sprint2h|Sprint 2 (color kit, Italy)|clone|atari/sprint2.cpp|0|512|224|60.114504||sprint1|preliminary|
sprint4|Sprint 4 (Rev 03)|parent|atari/sprint4.cpp|180|256|224|60.114504|||good|Atari
sprint4a|Sprint 4 (Rev 02, set 1)|clone|atari/sprint4.cpp|180|256|224|60.114504||sprint4|good|Atari
sprint4b|Sprint 4 (Rev 02, set 2)|clone|atari/sprint4.cpp|180|256|224|60.114504||sprint4|good|Atari
sprint8|Sprint 8|parent|atari/sprint8.cpp|0|496|232|60.000000|||good|Atari
sprint8a|Sprint 8 (play tag & chase)|clone|atari/sprint8.cpp|0|496|232|60.000000||sprint8|good|Atari
sprk_090|South Park (CPU 0.90, display A0.90)|clone|pinball/whitestar.cpp|0|128|32|60.000000||sprk_103|preliminary|Sega
sprk_096|South Park (CPU 0.96, display A1.01)|clone|pinball/whitestar.cpp|0|128|32|60.000000||sprk_103|preliminary|Sega
sprk_103|South Park (CPU 1.03, display A1.01)|parent|pinball/whitestar.cpp|0|128|32|60.000000|||preliminary|Sega
sprpuzzle|Super Puzzle (Sang Ho Soft)|clone|msx/sangho.cpp|270|543|465|59.922749||sexyboom|good|Sang Ho Soft
sprtauth|Sports Authority|parent|misc/gei.cpp|0|416|224|60.000000|||imperfect|Classic Games
sprtdart|Sport Darts T.V.|parent|misc/4enlinea.cpp|0|640|200|59.922748|||preliminary|Compumatic/Desarrollos y Recambios
sprtjam|Sports Jam (GDS-0003)|parent|sega/naomi.cpp|0|640|480|61.702586|naomigd||preliminary|Sega
sprtmtch|Sports Match|clone|dynax/dynax.cpp|0|512|240|60.000000||drgpunch|good|Dynax/Fabtek
sprtshot|Sports Shooting USA|parent|sega/dc_atomiswave.cpp|0|640|480|61.702586|awbios||preliminary|Sammy
spset005|S-Plus SET005 Set chip|parent|igt/splus.cpp|0|320|200|60.000000|||preliminary|IGT - International Game Technology
spset015|S-Plus SET015 Set chip|parent|igt/splus.cpp|0|320|200|60.000000|||preliminary|IGT - International Game Technology
spset026|S-Plus SET026 Set chip|parent|igt/splus.cpp|0|320|200|60.000000|||preliminary|IGT - International Game Technology
spss4240|S-Plus (SS4240) Coral Reef|parent|igt/splus.cpp|0|320|200|60.000000|||preliminary|IGT - International Game Technology
spstn_l5|Space Station (L-5)|parent|pinball/s11b.cpp|||||||preliminary|Midway
spuzbobl|Super Puzzle Bobble (V2.05O 1999/2/24 18:00)|parent|sony/taitogn.cpp|0|640|480|60.000000|coh3002t||imperfect|Taito\GNET
spuzboblj|Super Puzzle Bobble (V2.04J 1999/2/27 02:10)|clone|sony/taitogn.cpp|0|640|480|60.000000|coh3002t|spuzbobl|imperfect|Taito\GNET
spy|S.P.Y. - Special Project Y (World ver. N)|parent|konami/spy.cpp|0|304|224|60.000000|||good|Konami
spyhunt|Spy Hunter|parent|midway/mcr3.cpp|90|480|480|30.000000|||good|Bally Midway
spyhunt2|Spy Hunter II (rev 2)|parent|midway/mcr68.cpp|0|512|480|30.000000|||good|Bally Midway
spyhunt2a|Spy Hunter II (rev 1)|clone|midway/mcr68.cpp|0|512|480|30.000000||spyhunt2|good|Bally Midway
spyhuntp|Spy Hunter (Playtronic license)|clone|midway/mcr3.cpp|90|480|480|30.000000||spyhunt|good|Bally Midway/Playtronic
spyhuntpr|Spy Hunter (Spain, Recreativos Franco S.A., Tecfri PCB)|clone|midway/spyhuntertec.cpp|90|480|240|60.000000||spyhunt|preliminary|Recreativos Franco S.A. , Tecfri
spyhuntr|Spy Hunter (Pinball)|parent|pinball/by35.cpp|||||||preliminary|Bally
spyhuntsp|Spy Hunter (Spain, Recreativos Franco S.A., Bally Midway license)|clone|midway/spyhuntertec.cpp|90|480|240|60.000000||spyhunt|good|Bally Midway/Recreativos Franco
spyu|S.P.Y. - Special Project Y (US ver. M)|clone|konami/spy.cpp|0|304|224|60.000000||spy|good|Konami
sqbert|Faster, Harder, More Challenging Q*bert (prototype)|parent|gottlieb/gottlieb.cpp|270|256|240|61.419025|||imperfect|Mylstar
sqix|Super Qix (World/Japan, V1.2)|parent|taito/superqix.cpp|90|256|224|60.000000|||good|Kaneko/Taito
sqixb1|Super Qix (bootleg of V1.0, 8031 MCU)|clone|taito/superqix.cpp|90|256|224|60.000000||sqix|good|
sqixb2|Super Qix (bootleg, No MCU)|clone|taito/superqix.cpp|90|256|224|60.000000||sqix|good|
sqixr0|Super Qix (World/Japan, V1.0)|clone|taito/superqix.cpp|90|256|224|60.000000||sqix|good|Kaneko/Taito
sqixr1|Super Qix (World/Japan, V1.1)|clone|taito/superqix.cpp|90|256|224|60.000000||sqix|good|Kaneko/Taito
sqixu|Super Qix (US)|clone|taito/superqix.cpp|90|256|224|60.000000||sqix|good|Kaneko/Romstar/Taito
squaitsa|Squash (Itisa)|parent|valadon/bagman.cpp|0|256|224|60.606061|||good|Itisa
squash|Squash (ver. 1.0, checksum 015aef61)|parent|gaelco/gaelco.cpp|0|320|240|57.420000|||good|Gaelco
squawk_n_talk|Bally Squawk & Talk Board|device|shared/ballysound.cpp||||||||
squawk_n_talk_ay|Bally Squawk & Talk w/ AY8910 Board|device|shared/ballysound.cpp||||||||
squeenb|Super Queen Bee (Ver. 101)|parent|subsino/subsino2.cpp|0|512|240|60.000000|||preliminary|Subsino
squizchs|Seishun-Quiz Colorful High School (CHS1 Ver.A)|parent|namco/namcos10.cpp|0|640|480|60.000000|||imperfect|Namco\System10
sraider|Space Raider|parent|universal/sraider.cpp|270|240|192|60.114504|||good|Universal
srally2|Sega Rally 2 (Export)|parent|sega/model3.cpp|0|496|384|57.524160|||preliminary|Sega
srally2dx|Sega Rally 2 Deluxe (Export)|clone|sega/model3.cpp|0|496|384|57.524160||srally2|preliminary|Sega
srally2p|Sega Rally 2 (prototype, 29 Dec 1997)|clone|sega/model3.cpp|0|496|384|57.524160||srally2|preliminary|Sega
srally2pa|Sega Rally 2 (prototype, 8 Dec 1997)|clone|sega/model3.cpp|0|496|384|57.524160||srally2|preliminary|Sega
srallyc|Sega Rally Championship - Twin/DX (Revision C)|parent|sega/model2.cpp|0|496|384|57.524160|||preliminary|Sega
srallycb|Sega Rally Championship - Twin/DX (Revision B)|clone|sega/model2.cpp|0|496|384|57.524160||srallyc|preliminary|Sega
srallycc|Sega Rally Championship - Twin/DX (Revision A)|clone|sega/model2.cpp|0|496|384|57.524160||srallyc|preliminary|Sega
srallycdx|Sega Rally Championship - DX (Revision A)|clone|sega/model2.cpp|0|496|384|57.524160||srallyc|preliminary|Sega
srallycdxa|Sega Rally Championship - DX|clone|sega/model2.cpp|0|496|384|57.524160||srallyc|preliminary|Sega
sranger|Super Ranger (v2.0)|parent|suna/suna8.cpp|0|256|224|59.185606|||imperfect|SunA
srangerb|Super Ranger (older, bootleg)|clone|suna/suna8.cpp|0|256|224|59.185606||sranger|imperfect|NYWA
srangern|Super Ranger (older, NOVA license)|clone|suna/suna8.cpp|0|256|224|59.185606||sranger|imperfect|Nova/SunA
srangero|Super Ranger (older)|clone|suna/suna8.cpp|0|256|224|59.185606||sranger|imperfect|SunA
srangerw|Super Ranger (older, WDK license)|clone|suna/suna8.cpp|0|256|224|59.185606||sranger|imperfect|SunA/WDK
srdarwin|Super Real Darwin (World)|parent|dataeast/dec8.cpp|270|256|240|57.444853|||good|Data East
srdarwinj|Super Real Darwin (Japan)|clone|dataeast/dec8.cpp|270|256|240|57.444853||srdarwin|good|Data East
srdchamp|Super Road Champions [TTL]|parent|taito/taitottl.cpp|0|455|262|60.053687|||preliminary|Model Racing
srdmissn|S.R.D. Mission|parent|orca/kyugo.cpp|90|288|224|59.673660|||good|Kyugo/Taito
srmagic|Super Real Magic (V6.3)|clone|igs/goldstar.cpp|0|512|224|60.000000||cmv4|preliminary|
srmdb|Sunset Riders (bootleg of Mega Drive version)|parent|sega/megadriv_acbl.cpp|0|256|224|59.922743|||good|Konami
srmp1|Super Real Mahjong Part 1 (Japan)|parent|seta/srmp2.cpp|0|448|224|60.000000|||good|Seta
srmp2|Super Real Mahjong Part 2 (Japan)|parent|seta/srmp2.cpp|0|448|224|60.000000|||good|Seta
srmp3|Super Real Mahjong Part 3 (Japan)|parent|seta/srmp2.cpp|0|384|224|60.000000|||good|Seta
srmp4|Super Real Mahjong PIV (Japan)|parent|seta/ssv.cpp|0|336|240|60.186720|||good|Seta
srmp4o|Super Real Mahjong PIV (Japan, older set)|clone|seta/ssv.cpp|0|336|240|60.186720||srmp4|good|Seta
srmp5|Super Real Mahjong P5|parent|seta/srmp5.cpp|0|336|240|60.000000|||imperfect|Seta
srmp6|Super Real Mahjong P6 (Japan)|parent|seta/srmp6.cpp|0|336|240|60.000000|||imperfect|Seta
srmp7|Super Real Mahjong P7 (Japan)|parent|seta/ssv.cpp|0|336|239|60.186720|||imperfect|Seta
srmvs|Super Real Mahjong VS (Rev A)|parent|nintendo/aleck64.cpp|0|3093|525|59.959432|aleck64||imperfect|Seta
srmvsa|Super Real Mahjong VS|clone|nintendo/aleck64.cpp|0|3093|525|59.959432|aleck64|srmvs|imperfect|Seta
srockbwl|Super Rock and Bowl (V1.1)|parent|misc/tapatune.cpp|||||||preliminary|Bromley
srollnd|Super Roller (v7.0)|parent|gaelco/gaelco2.cpp|0|384|240|59.100000|||preliminary|Nova Desitec
srumbler|The Speed Rumbler (set 1)|parent|capcom/srumbler.cpp|270|352|240|57.500000|||good|Capcom
srumbler2|The Speed Rumbler (set 2)|clone|capcom/srumbler.cpp|270|352|240|57.500000||srumbler|good|Capcom
srumbler3|The Speed Rumbler (set 3)|clone|capcom/srumbler.cpp|270|352|240|57.500000||srumbler|good|Capcom/Tecfri
sryudens|Mahjong Seiryu Densetsu [BET] (Japan, NM502)|parent|dynax/ddenlovr.cpp|0|336|239|60.853200|||imperfect|Dynax/Face
ss2001|Super Shanghai 2001|parent||||||||preliminary|
ss2005|Super Shanghai 2005 (Japan, Rev A) (GDL-0031A)|parent|sega/naomi.cpp|0|640|480|61.702586|naomigd||preliminary|Star Fish
ss2005o|Super Shanghai 2005 (Japan) (GDL-0031)|clone|sega/naomi.cpp|0|640|480|61.702586|naomigd|ss2005|preliminary|Star Fish
ss9602|Subsino SS9602 I/O|device|subsino/subsino_io.cpp||||||||
ss9802|Subsino SS9802 I/O|device|subsino/subsino_io.cpp||||||||
ss_01|Scared Stiff (D0.1R with sound rev.25)|clone|pinball/wpc_95.cpp|0|512|128|60.000000||ss_15|preliminary|Bally
ss_03|Scared Stiff (0.3)|clone|pinball/wpc_95.cpp|0|512|128|60.000000||ss_15|preliminary|Bally
ss_12|Scared Stiff (1.2)|clone|pinball/wpc_95.cpp|0|512|128|60.000000||ss_15|preliminary|Bally
ss_14|Scared Stiff (1.4)|clone|pinball/wpc_95.cpp|0|512|128|60.000000||ss_15|preliminary|Bally
ss_15|Scared Stiff (1.5)|parent|pinball/wpc_95.cpp|0|512|128|60.000000|||preliminary|Bally
ssanchan|Sanrin San Chan (Japan, 315-5096)|clone|sega/system1.cpp|0|479|224|60.096154||spatter|good|Sega
sscandal|Seishun Scandal (315-5132, Japan)|clone|sega/system1.cpp|0|512|224|60.096154||myhero|good|Coreland/Sega
sscope|Silent Scope (ver UAD, Ver 1.33)|parent|konami/hornet.cpp|0|512|384|58.048412|||preliminary|Konami
sscope2|Silent Scope 2 : Dark Silhouette (ver UAD, Ver 1.03)|parent|konami/hornet.cpp|0|512|384|58.048412|||preliminary|Konami
sscope2a|Silent Scope 2 : Innocent Sweeper (ver AAD, Ver 1.03)|clone|konami/hornet.cpp|0|512|384|58.048412||sscope2|preliminary|Konami
